instance_id,group,n,k,d,d_ub_known,seconds,cost_step,status,A_poly,B_poly
2af8e0deb915d251,Z7xZ12,168,6,12,20,4.02,1,ok,y + x + x^3,x^3*y^4 + x^4*y^10 + x^6
31efa108582ec10a,Z6xZ14,168,6,12,16,4.75,1,ok,y + y^3 + x,x*y^3 + x*y^5 + x^3*y^2
13afcc3fe30a0e8c,Z7xZ12,168,4,14,36,19.56,1,ok,y^11 + x*y + x^2,x^2*y^2 + x^3*y^3 + x^6*y
176c120ed159c073,Z7xZ12,168,4,14,28,19.39,1,ok,y + y^2 + x,x*y^7 + x^4*y^3 + x^5*y^5
1d03440c03479172,Z6xZ14,168,4,16,20,746.73,1,ok,y^2 + x + x^2,y^9 + x*y^8 + x^2*y^12
1fc41796f66b3377,Z6xZ14,168,4,14,30,22.86,1,ok,y^2 + x + x^2,x*y^7 + x^2*y^2 + x^3*y^6
22ef0570cde67c9e,Z7xZ12,168,4,14,34,27.68,1,ok,y^2 + y^10 + x,y^3 + x^3*y + x^6*y^2
2670795f02ff5224,Z6xZ14,168,4,12,20,3.64,1,ok,y + x + x^2,y^4 + x^2*y^13 + x^4
1ffee517702e304c,Z7xZ12,168,6,12,28,15.17,1,ok,y^4 + x + x^3,x*y^7 + x^5 + x^6*y
27864a1285ec36ae,Z7xZ12,168,6,14,28,16.43,1,ok,y^2 + x + x^3,y^7 + x*y^4 + x^3*y^3
2bc4c33c5fbbea55,Z7xZ12,168,6,14,38,20.57,1,ok,y^2 + x*y + x^3,x*y^6 + x^2*y^9 + x^4*y
32c90e2f68acc393,Z7xZ12,168,6,12,20,2.43,1,ok,y^10 + x*y + x^3,y^10 + x^4*y^6 + x^5*y^8
13f5c070889c1732,Z6xZ14,168,4,8,28,0.31,1,ok,y^4 + x*y + x^2,y^9 + x^2*y^11 + x^4
1794ceb808e54a3f,Z7xZ12,168,4,14,32,29.31,1,ok,y^2 + x*y + x^3,x*y^3 + x^2*y^11 + x^6*y^10
1d17d77ccc5d962c,Z6xZ14,168,4,10,20,1.4,1,ok,y^4 + x*y + x^2,y^10 + x*y^12 + x^2*y^6
200b8396777ac4fe,Z6xZ14,168,4,12,20,4.05,1,ok,y^2 + x*y + x^2,y^4 + x*y^12 + x^2
236759274126e6af,Z7xZ12,168,4,4,22,0.04,1,ok,1 + y^2 + y^4,y^4 + x*y^5 + x^3
26bd5a1c10e2eae1,Z7xZ12,168,4,12,38,3.35,1,ok,y + y^2 + x,x + x*y^11 + x^3*y
209fa62a207fd975,Z6xZ14,168,6,8,24,0.61,1,ok,y^4 + y^5 + x^2,x*y^4 + x^4*y + x^5*y^2
279974766b589cc3,Z7xZ12,168,6,8,16,1.12,1,ok,y^6 + x + x^3,x*y^7 + x^5*y^4 + x^6*y^3
2c23bc243134a626,Z6xZ14,168,6,8,24,0.31,1,ok,y^2 + y^3 + x^2,x + x^2*y^10 + x^4*y^2
334bfe69466b30d1,Z6xZ14,168,6,12,20,4.82,1,ok,y^2 + y^3 + x,y^6 + x*y^12 + x^5*y^10
14503ba396d5b34a,Z7xZ12,168,4,16,20,697.7,1,ok,y^11 + x*y + x^2,y + x^2*y^5 + x^3*y^3
1819e376be208a60,Z7xZ12,168,4,16,20,599.65,1,ok,y^11 + x*y + x^2,y^7 + x^4*y^11 + x^5*y^9
1d27545bd2a96a77,Z7xZ12,168,4,14,20,20.74,1,ok,y^5 + x*y + x^2,x*y^6 + x^2*y^2 + x^5*y^7
20757296d71a9962,Z7xZ12,168,4,8,28,0.79,1,ok,y^8 + x*y + x^2,y^4 + x^4 + x^5*y^5
24294bd79e3fb00b,Z6xZ14,168,4,16,30,541.78,1,ok,y^2 + x + x^2,y^13 + x*y^7 + x^5*y^4
27143061e4a2a3ba,Z7xZ12,168,4,14,24,14.99,1,ok,y^5 + x*y + x^2,y^7 + x*y^5 + x^3*y^6
216d6290e7280a1e,Z7xZ12,168,6,14,20,18.02,1,ok,y^2 + x + x^3,y + x^2*y^3 + x^6*y^8
27bc4f68973e4b3e,Z7xZ12,168,6,8,38,0.38,1,ok,y + x + x^3,y^3 + x^4*y^2 + x^5*y^3
2ce72ab7595c824c,Z7xZ12,168,6,12,34,9.13,1,ok,y^9 + x*y + x^3,y + x^4*y^4 + x^5
33d12d15b0676437,Z7xZ12,168,6,10,20,0.79,1,ok,y^9 + x*y + x^3,x^2 + x^3*y^3 + x^5*y^2
1474c8a382cdf808,Z7xZ12,168,4,16,30,576.8,1,ok,y^5 + y^7 + x,x*y^6 + x^5*y^7 + x^6*y^5
181c5a7cf2dea2b1,Z7xZ12,168,4,14,28,18.34,1,ok,y^4 + y^5 + x,y^8 + x^3*y^4 + x^4*y^9
1da9642c05650c4d,Z7xZ12,168,4,14,34,26.64,1,ok,y^5 + x*y + x^2,x*y^8 + x^4*y^3 + x^6*y^10
20c81495fa2b306d,Z6xZ14,168,4,16,18,802.35,1,ok,y^2 + x + x^2,y^12 + x^2*y^5 + x^4*y^11
248c624e0fec7332,Z7xZ12,168,4,16,32,514.72,1,ok,y + y^2 + x,x*y^8 + x^3*y^7 + x^5
2768ac7d622ebe67,Z7xZ12,168,4,8,38,0.39,1,ok,y^2 + y^4 + x,1 + y^10 + x^4*y^5
21976bf0c04932ea,Z7xZ12,168,6,12,18,6.34,1,ok,y^9 + x*y + x^3,x^3*y^5 + x^4*y^7 + x^6*y^10
283f42e00f9b70da,Z6xZ14,168,6,12,24,4.14,1,ok,y^2 + y^3 + x,x*y^2 + x^2*y^12 + x^5*y^4
2f7c57c5f6bea8cf,Z7xZ12,168,6,12,22,7.71,1,ok,y^4 + x*y + x^3,x^2*y^8 + x^3 + x^5*y^2
344b6f450bdd03e9,Z7xZ12,168,6,16,20,494.0,1,ok,y + x + x^3,x*y^5 + x^5 + x^6*y^4
